word,freq_count,spell_check_ok,cum_freq_count,SUBTLEX,Google00,Google00cum,Google00pm,ZipfSUBTLEX,ZipfGoogle
Arzneimittelgesetzes,3,1,4,0.16,1160,1160,0.19172,2.29,2.28
Unkonventionelles,4,1,4,0.16,161,1158,0.19139,2.29,2.28
Lohnbuchhaltung,4,1,4,0.16,1158,1158,0.19139,2.29,2.28
Küstengebiet,4,1,4,0.16,1158,1158,0.19139,2.29,2.28
Completement,4,0,4,0.16,10,1157,0.19123,2.29,2.28
niederlegt,4,1,4,0.16,1157,1157,0.19123,2.29,2.28
bestürmt,3,1,4,0.16,1148,1156,0.19106,2.29,2.28
patsch,2,0,4,0.16,209,1156,0.19106,2.29,2.28
vorurteilslos,4,1,4,0.16,1133,1155,0.1909,2.29,2.28
bestialischen,4,1,4,0.16,1087,1155,0.1909,2.29,2.28
lebhafteste,4,1,4,0.16,1013,1155,0.1909,2.29,2.28
Waffenproduktion,4,1,4,0.16,1152,1152,0.1904,2.29,2.28
Hirnaktivität,4,1,4,0.16,1152,1152,0.1904,2.29,2.28
absonderlichen,4,1,4,0.16,1044,1152,0.1904,2.29,2.28
Teppichs,4,1,4,0.16,1146,1151,0.19024,2.29,2.28
quietschenden,4,1,4,0.16,1150,1150,0.19007,2.29,2.28
Toilettengang,4,1,4,0.16,1150,1150,0.19007,2.29,2.28
gehaust,4,1,4,0.16,1149,1149,0.18991,2.29,2.28
stabilste,4,1,4,0.16,1126,1149,0.18991,2.29,2.28
gereizter,4,1,4,0.16,1129,1148,0.18974,2.29,2.28
herrlichem,4,1,4,0.16,1132,1148,0.18974,2.29,2.28
Stewards,4,1,4,0.16,983,1148,0.18974,2.29,2.28
schwätzen,2,0,4,0.16,850,1147,0.18958,2.29,2.28
Intelligenzquotient,4,1,4,0.16,1146,1146,0.18941,2.29,2.28
Weltraumforschung,4,1,4,0.16,1145,1145,0.18925,2.29,2.28
Langstrumpf,3,1,4,0.16,1145,1145,0.18925,2.29,2.28
Brunt,2,0,4,0.16,659,1145,0.18925,2.29,2.28
Ankünfte,4,1,4,0.16,1143,1143,0.18891,2.29,2.28
Schließmuskel,4,0,4,0.16,1142,1142,0.18875,2.29,2.28
festliches,4,1,4,0.16,956,1142,0.18875,2.29,2.28
sinnig,2,1,4,0.16,946,1141,0.18858,2.29,2.28
unerklärbar,4,0,4,0.16,1118,1140,0.18842,2.29,2.28
wolkenlosen,4,1,4,0.16,1140,1140,0.18842,2.29,2.28
Ugandas,4,0,4,0.16,1140,1140,0.18842,2.29,2.28
Straßenecken,3,1,4,0.16,1140,1140,0.18842,2.29,2.28
Ausschlussverfahren,4,1,4,0.16,1139,1139,0.18825,2.29,2.28
Geheimtipp,4,1,4,0.16,1138,1138,0.18809,2.29,2.27
ASW,4,0,4,0.16,1138,1138,0.18809,2.29,2.27
Kochens,4,0,4,0.16,1137,1137,0.18792,2.29,2.27
Mikael,3,0,4,0.16,1137,1137,0.18792,2.29,2.27
Champignons,4,1,4,0.16,1100,1136,0.18776,2.29,2.27
Knochenmarks,4,1,4,0.16,1136,1136,0.18776,2.29,2.27
McGrew,4,0,4,0.16,1135,1135,0.18759,2.29,2.27
Blattwerk,4,1,4,0.16,1117,1135,0.18759,2.29,2.27
Schwiegertöchter,4,1,4,0.16,1134,1134,0.18743,2.29,2.27
römischkatholischen,3,1,4,0.16,1025,1134,0.18743,2.29,2.27
Bürgergruppen,4,1,4,0.16,1133,1133,0.18726,2.29,2.27
Einweihungsfeier,4,0,4,0.16,1133,1133,0.18726,2.29,2.27
Kurzschrift,4,1,4,0.16,1133,1133,0.18726,2.29,2.27
Elgin,4,0,4,0.16,1093,1132,0.1871,2.29,2.27
Nebenverdienst,4,1,4,0.16,1131,1131,0.18693,2.29,2.27
Liebesglück,4,1,4,0.16,1131,1131,0.18693,2.29,2.27
Midwest,4,0,4,0.16,1118,1131,0.18693,2.29,2.27
Klebestreifen,4,1,4,0.16,1131,1131,0.18693,2.29,2.27
Resonatoren,4,0,4,0.16,1129,1129,0.1866,2.29,2.27
stundenlanges,4,1,4,0.16,925,1129,0.1866,2.29,2.27
Todesdrohung,4,1,4,0.16,1129,1129,0.1866,2.29,2.27
aufführten,4,1,4,0.16,1126,1126,0.1861,2.29,2.27
worried,4,0,4,0.16,1048,1126,0.1861,2.29,2.27
unordentlichen,4,1,4,0.16,1071,1126,0.1861,2.29,2.27
hungerten,4,1,4,0.16,1126,1126,0.1861,2.29,2.27
Konfitüre,4,1,4,0.16,1126,1126,0.1861,2.29,2.27
Spezialausbildung,4,1,4,0.16,1126,1126,0.1861,2.29,2.27
Missetat,4,1,4,0.16,1091,1126,0.1861,2.29,2.27
Wahlhelfer,4,1,4,0.16,1125,1125,0.18594,2.29,2.27
ausdauernder,4,1,4,0.16,1110,1125,0.18594,2.29,2.27
Yamaha,4,0,4,0.16,998,1124,0.18577,2.29,2.27
Lipman,4,0,4,0.16,1099,1124,0.18577,2.29,2.27
Amöben,4,0,4,0.16,1120,1123,0.18561,2.29,2.27
Reinigungskraft,4,0,4,0.16,1122,1122,0.18544,2.29,2.27
eurasische,4,1,4,0.16,745,1122,0.18544,2.29,2.27
Raubritter,4,1,4,0.16,1122,1122,0.18544,2.29,2.27
zermürben,4,1,4,0.16,1091,1121,0.18528,2.29,2.27
Fiji,4,0,4,0.16,1108,1117,0.18462,2.29,2.27
Druckausgleich,4,1,4,0.16,1117,1117,0.18462,2.29,2.27
hervorsticht,4,1,4,0.16,1116,1116,0.18445,2.29,2.27
Trilling,4,0,4,0.16,1078,1116,0.18445,2.29,2.27
Beckman,4,0,4,0.16,1080,1116,0.18445,2.29,2.27
Luftschiffe,4,1,4,0.16,1115,1115,0.18429,2.29,2.27
Himmelblau,4,1,4,0.16,637,1115,0.18429,2.29,2.27
schirmt,4,1,4,0.16,1054,1115,0.18429,2.29,2.27
abschreckt,4,1,4,0.16,1114,1114,0.18412,2.29,2.27
malaysische,3,1,4,0.16,1040,1114,0.18412,2.29,2.27
Stamford,4,0,4,0.16,1102,1113,0.18396,2.29,2.27
Effekthascherei,4,1,4,0.16,1113,1113,0.18396,2.29,2.27
Striemen,4,0,4,0.16,1096,1113,0.18396,2.29,2.27
entzaubern,3,1,4,0.16,1087,1113,0.18396,2.29,2.27
Schaltjahr,4,1,4,0.16,1112,1112,0.18379,2.29,2.26
allons,2,0,4,0.16,758,1112,0.18379,2.29,2.26
Transporteur,4,1,4,0.16,933,1111,0.18363,2.29,2.26
durchstreichen,3,1,4,0.16,744,1111,0.18363,2.29,2.26
Lipase,4,0,4,0.16,1053,1110,0.18346,2.29,2.26
Midlands,4,1,4,0.16,1088,1110,0.18346,2.29,2.26
Herzrhythmus,4,1,4,0.16,1110,1110,0.18346,2.29,2.26
Lobreden,4,1,4,0.16,1110,1110,0.18346,2.29,2.26
Stills,4,0,4,0.16,899,1110,0.18346,2.29,2.26
umzutauschen,4,1,4,0.16,1109,1109,0.18329,2.29,2.26
Erdbevölkerung,4,1,4,0.16,1109,1109,0.18329,2.29,2.26
Schneckentempo,4,1,4,0.16,1109,1109,0.18329,2.29,2.26
zurechtgekommen,4,1,4,0.16,1109,1109,0.18329,2.29,2.26
dreisten,4,1,4,0.16,1079,1109,0.18329,2.29,2.26
glänzendem,3,1,4,0.16,1091,1108,0.18313,2.29,2.26
Pae,4,0,4,0.16,245,1107,0.18296,2.29,2.26
verherrlichten,4,1,4,0.16,1076,1107,0.18296,2.29,2.26
sofortigem,4,1,4,0.16,1107,1107,0.18296,2.29,2.26
Zitronensäure,4,1,4,0.16,1107,1107,0.18296,2.29,2.26
Kontrollstellen,4,1,4,0.16,1106,1106,0.1828,2.29,2.26
Panzerdivisionen,3,1,4,0.16,1098,1106,0.1828,2.29,2.26
belehrten,4,1,4,0.16,897,1105,0.18263,2.29,2.26
Byzantium,4,0,4,0.16,1104,1104,0.18247,2.29,2.26
Year's,4,0,4,0.16,401,1103,0.1823,2.29,2.26
standesamtliche,4,1,4,0.16,1018,1103,0.1823,2.29,2.26
Wilmington,4,0,4,0.16,1103,1103,0.1823,2.29,2.26
Aryan,4,0,4,0.16,1064,1103,0.1823,2.29,2.26
muffigen,3,1,4,0.16,1089,1103,0.1823,2.29,2.26
zurückversetzen,4,1,4,0.16,1017,1102,0.18214,2.29,2.26
Mülls,4,1,4,0.16,1102,1102,0.18214,2.29,2.26
Einstiegspunkt,4,0,4,0.16,1100,1100,0.18181,2.29,2.26
Dagewesenes,4,0,4,0.16,677,1100,0.18181,2.29,2.26
Amtsperson,4,1,4,0.16,1100,1100,0.18181,2.29,2.26
Glanzstück,4,1,4,0.16,1098,1098,0.18148,2.29,2.26
Tonner,4,0,4,0.16,1037,1098,0.18148,2.29,2.26
Leberwerte,4,1,4,0.16,1097,1097,0.18131,2.29,2.26
Abolitionisten,4,0,4,0.16,1097,1097,0.18131,2.29,2.26
überschlägt,4,1,4,0.16,1065,1097,0.18131,2.29,2.26
Ligeti,4,0,4,0.16,1082,1096,0.18115,2.29,2.26
stattgeben,4,1,4,0.16,1053,1095,0.18098,2.29,2.26
Lido,4,1,4,0.16,1022,1094,0.18082,2.29,2.26
Polizeiaktion,4,1,4,0.16,1094,1094,0.18082,2.29,2.26
Soko,4,0,4,0.16,616,1094,0.18082,2.29,2.26
unnützer,3,1,4,0.16,1072,1094,0.18082,2.29,2.26
Aitken,4,0,4,0.16,1044,1093,0.18065,2.29,2.26
heimkehrte,4,1,4,0.16,1093,1093,0.18065,2.29,2.26
Vorkasse,4,1,4,0.16,1092,1092,0.18049,2.29,2.26
Suspects,4,0,4,0.16,276,1092,0.18049,2.29,2.26
Lesley,4,0,4,0.16,1021,1089,0.17999,2.29,2.26
Fahrtzeit,4,1,4,0.16,1088,1088,0.17982,2.29,2.26
Ministranten,4,1,4,0.16,1088,1088,0.17982,2.29,2.26
Gentlemen's,4,0,4,0.16,771,1087,0.17966,2.29,2.25
schattige,4,1,4,0.16,1004,1086,0.17949,2.29,2.25
Kolibri,4,0,4,0.16,812,1086,0.17949,2.29,2.25
lngrid,4,0,4,0.16,1086,1086,0.17949,2.29,2.25
Achtjähriger,3,1,4,0.16,271,1086,0.17949,2.29,2.25
Fehlerquoten,4,1,4,0.16,1085,1085,0.17933,2.29,2.25
Bettlers,4,1,4,0.16,1085,1085,0.17933,2.29,2.25
Kreditkartennummer,2,1,4,0.16,1085,1085,0.17933,2.29,2.25
unaufgeklärt,4,1,4,0.16,1050,1084,0.17916,2.29,2.25
Biegsamkeit,4,1,4,0.16,1083,1083,0.179,2.29,2.25
lately,3,0,4,0.16,915,1083,0.179,2.29,2.25
baufällig,3,1,4,0.16,1067,1083,0.179,2.29,2.25
glow,3,0,4,0.16,567,1082,0.17883,2.29,2.25
Neuschwanstein,4,0,4,0.16,1080,1080,0.1785,2.29,2.25
Negroes,4,0,4,0.16,833,1079,0.17834,2.29,2.25
sonderlichen,4,1,4,0.16,1057,1079,0.17834,2.29,2.25
Costanza,4,0,4,0.16,935,1079,0.17834,2.29,2.25
Kopfstand,4,1,4,0.16,1073,1079,0.17834,2.29,2.25
herabfallen,4,1,4,0.16,648,1078,0.17817,2.29,2.25
frühstückte,4,1,4,0.16,1071,1078,0.17817,2.29,2.25
Bullitt,4,0,4,0.16,1012,1077,0.17801,2.29,2.25
verübelt,4,1,4,0.16,1056,1077,0.17801,2.29,2.25
konsularischer,4,1,4,0.16,1050,1077,0.17801,2.29,2.25
Signalgeber,4,1,4,0.16,1075,1075,0.17768,2.29,2.25
Drall,3,1,4,0.16,880,1075,0.17768,2.29,2.25
Galgenhumor,3,1,4,0.16,1074,1074,0.17751,2.29,2.25
Sicherheitsventil,4,1,4,0.16,1073,1073,0.17734,2.29,2.25
Kosmonauten,4,1,4,0.16,1072,1072,0.17718,2.29,2.25
Schulungsprogramm,4,0,4,0.16,1072,1072,0.17718,2.29,2.25
Glyptothek,4,0,4,0.16,1071,1071,0.17701,2.29,2.25
verspätetes,4,1,4,0.16,963,1071,0.17701,2.29,2.25
Ostereier,4,1,4,0.16,1071,1071,0.17701,2.29,2.25
Halluzinogenen,3,1,4,0.16,564,1071,0.17701,2.29,2.25
zoologischer,4,1,4,0.16,438,1070,0.17685,2.29,2.25
Soraya,4,0,4,0.16,1069,1069,0.17668,2.29,2.25
Kramen,3,1,4,0.16,211,1069,0.17668,2.29,2.25
ausgesöhnt,3,1,4,0.16,1049,1069,0.17668,2.29,2.25
zunehme,4,1,4,0.16,1060,1068,0.17652,2.29,2.25
Turkmenen,4,0,4,0.16,1068,1068,0.17652,2.29,2.25
unentwickelten,4,1,4,0.16,1052,1068,0.17652,2.29,2.25
Barbarisches,3,1,4,0.16,146,1068,0.17652,2.29,2.25
Halbgötter,3,1,4,0.16,1068,1068,0.17652,2.29,2.25
anblickt,4,1,4,0.16,1067,1067,0.17635,2.29,2.25
kalkuliertes,4,1,4,0.16,929,1067,0.17635,2.29,2.25
Privathäuser,4,0,4,0.16,1066,1066,0.17619,2.29,2.25
Mugler,4,0,4,0.16,950,1065,0.17602,2.29,2.25
Druckerschwärze,4,1,4,0.16,1059,1065,0.17602,2.29,2.25
Tono,3,0,4,0.16,426,1065,0.17602,2.29,2.25
Ausgießen,2,1,4,0.16,504,1065,0.17602,2.29,2.25
Spielbeginn,4,1,4,0.16,1064,1064,0.17586,2.29,2.25
Volksgerichtshofs,4,1,4,0.16,1064,1064,0.17586,2.29,2.25
vierstelligen,4,1,4,0.16,1063,1063,0.17569,2.29,2.25
Hoa,4,0,4,0.16,414,1063,0.17569,2.29,2.25
Mittelstreifen,4,1,4,0.16,1063,1063,0.17569,2.29,2.25
Diy,4,0,4,0.16,12,1063,0.17569,2.29,2.25
Schneegestöber,4,1,4,0.16,1063,1063,0.17569,2.29,2.25
Wiederverkauf,4,1,4,0.16,1062,1062,0.17553,2.29,2.24
zusammendrücken,3,1,4,0.16,644,1061,0.17536,2.29,2.24
unscharfes,4,1,4,0.16,965,1060,0.1752,2.29,2.24
kapitulierten,4,1,4,0.16,1059,1059,0.17503,2.29,2.24
mitzubekommen,4,0,4,0.16,1059,1059,0.17503,2.29,2.24
Bewährungsstrafe,4,0,4,0.16,1058,1058,0.17487,2.29,2.24
Weinflaschen,4,1,4,0.16,1058,1058,0.17487,2.29,2.24
ballistische,4,1,4,0.16,938,1058,0.17487,2.29,2.24
Quersumme,3,1,4,0.16,1058,1058,0.17487,2.29,2.24
Lynda,4,0,4,0.16,1057,1057,0.1747,2.29,2.24
schwappt,4,1,4,0.16,1057,1057,0.1747,2.29,2.24
betiteln,4,1,4,0.16,1021,1056,0.17454,2.29,2.24
Demolition,4,0,4,0.16,252,1056,0.17454,2.29,2.24
Geburtsvorbereitung,4,0,4,0.16,1055,1055,0.17437,2.29,2.24
demütiger,4,1,4,0.16,991,1055,0.17437,2.29,2.24
Datenleitung,4,1,4,0.16,1055,1055,0.17437,2.29,2.24
Hertzog,4,0,4,0.16,863,1055,0.17437,2.29,2.24
Ehegattin,4,1,4,0.16,1053,1053,0.17404,2.29,2.24
Hirnblutung,4,1,4,0.16,1053,1053,0.17404,2.29,2.24
dastanden,4,1,4,0.16,1053,1053,0.17404,2.29,2.24
Mogul,4,0,4,0.16,1021,1052,0.17387,2.29,2.24
Leergut,4,1,4,0.16,1052,1052,0.17387,2.29,2.24
Norberto,4,0,4,0.16,1018,1051,0.17371,2.29,2.24
artet,4,1,4,0.16,1001,1051,0.17371,2.29,2.24
Teleskope,4,1,4,0.16,1050,1050,0.17354,2.29,2.24
Landrover,3,1,4,0.16,1050,1050,0.17354,2.29,2.24
Geldangelegenheiten,4,1,4,0.16,1049,1049,0.17338,2.29,2.24
Felge,4,1,4,0.16,1037,1049,0.17338,2.29,2.24
Schultheater,4,0,4,0.16,1049,1049,0.17338,2.29,2.24
ansteuert,4,1,4,0.16,1046,1046,0.17288,2.29,2.24
liebäugeln,4,1,4,0.16,648,1046,0.17288,2.29,2.24
Kommunikationsmöglichkeit,4,1,4,0.16,1046,1046,0.17288,2.29,2.24
vernehme,4,1,4,0.16,1033,1045,0.17272,2.29,2.24
säuberte,4,1,4,0.16,1045,1045,0.17272,2.29,2.24
dunkelhaarige,2,1,4,0.16,834,1045,0.17272,2.29,2.24
Spear,4,0,4,0.16,761,1044,0.17255,2.29,2.24
galoppierende,2,1,4,0.16,979,1044,0.17255,2.29,2.24
Santeria,4,0,4,0.16,936,1043,0.17239,2.29,2.24
abgeschlagenen,4,1,4,0.16,1043,1043,0.17239,2.29,2.24
ATR,4,0,4,0.16,1042,1042,0.17222,2.29,2.24
Kastl,4,0,4,0.16,1009,1042,0.17222,2.29,2.24
unsinniges,2,1,4,0.16,672,1041,0.17206,2.29,2.24
Tokioter,4,0,4,0.16,1040,1040,0.17189,2.29,2.24
Maher,4,0,4,0.16,996,1039,0.17173,2.29,2.24
Erdachse,4,0,4,0.16,1039,1039,0.17173,2.29,2.24
beheizen,4,1,4,0.16,509,1039,0.17173,2.29,2.24
Obstgärten,4,1,4,0.16,1038,1038,0.17156,2.29,2.23
DPP,4,0,4,0.16,1038,1038,0.17156,2.29,2.23
schwelt,4,1,4,0.16,1012,1038,0.17156,2.29,2.23
erzürnte,3,1,4,0.16,1000,1036,0.17123,2.29,2.23
Sobek,4,0,4,0.16,1035,1035,0.17106,2.29,2.23
Feldwege,4,1,4,0.16,1035,1035,0.17106,2.29,2.23
Tirade,4,1,4,0.16,971,1035,0.17106,2.29,2.23
Fußgelenke,4,1,4,0.16,1034,1034,0.1709,2.29,2.23
schlichtem,4,1,4,0.16,1001,1033,0.17073,2.29,2.23
Lametta,4,1,4,0.16,1033,1033,0.17073,2.29,2.23
Hexensabbat,4,1,4,0.16,1033,1033,0.17073,2.29,2.23
Kriegsgebieten,4,1,4,0.16,1032,1032,0.17057,2.29,2.23
verklagten,4,1,4,0.16,727,1032,0.17057,2.29,2.23
Fanartikel,4,1,4,0.16,1032,1032,0.17057,2.29,2.23
Alamos,4,0,4,0.16,1031,1031,0.1704,2.29,2.23
psychopathische,4,1,4,0.16,876,1030,0.17024,2.29,2.23
ahmte,3,1,4,0.16,1023,1030,0.17024,2.29,2.23
Magensaft,4,1,4,0.16,1029,1029,0.17007,2.29,2.23
selbstgemachte,3,1,4,0.16,904,1027,0.16974,2.29,2.23
verlockendes,3,1,4,0.16,740,1027,0.16974,2.29,2.23
Jaan,4,0,4,0.16,1026,1026,0.16958,2.29,2.23
Rechenaufgabe,4,1,4,0.16,1026,1026,0.16958,2.29,2.23
PGA,4,0,4,0.16,1026,1026,0.16958,2.29,2.23
entthront,2,1,4,0.16,1019,1026,0.16958,2.29,2.23
ehemalig,2,1,4,0.16,997,1026,0.16958,2.29,2.23
Krügen,4,1,4,0.16,1012,1025,0.16941,2.29,2.23
implantierte,4,1,4,0.16,953,1025,0.16941,2.29,2.23
Kappadokien,4,0,4,0.16,1025,1025,0.16941,2.29,2.23
anschließe,4,1,4,0.16,1025,1025,0.16941,2.29,2.23
asoziales,4,1,4,0.16,931,1024,0.16925,2.29,2.23
dazukommt,4,1,4,0.16,1012,1024,0.16925,2.29,2.23
Handkuss,2,1,4,0.16,1024,1024,0.16925,2.29,2.23
Flaps,4,0,4,0.16,568,1023,0.16908,2.29,2.23
Eukalyptus,4,0,4,0.16,1022,1022,0.16892,2.29,2.23
Artemisia,4,0,4,0.16,1009,1022,0.16892,2.29,2.23
Armenkasse,4,1,4,0.16,1022,1022,0.16892,2.29,2.23
Tigre,4,0,4,0.16,701,1022,0.16892,2.29,2.23
lieblosen,4,1,4,0.16,887,1021,0.16875,2.29,2.23
Narayan,4,0,4,0.16,982,1021,0.16875,2.29,2.23
beweint,3,1,4,0.16,1005,1021,0.16875,2.29,2.23
Iridium,4,0,4,0.16,990,1020,0.16859,2.29,2.23
messbares,4,1,4,0.16,814,1020,0.16859,2.29,2.23
vorspiegeln,4,1,4,0.16,759,1020,0.16859,2.29,2.23
Saskatchewan,4,0,4,0.16,1019,1019,0.16842,2.29,2.23
bräche,4,0,4,0.16,948,1019,0.16842,2.29,2.23
südwestliche,3,1,4,0.16,974,1019,0.16842,2.29,2.23
Seidman,4,1,4,0.16,992,1018,0.16825,2.29,2.23
abklingt,4,1,4,0.16,1018,1018,0.16825,2.29,2.23
berth,2,0,4,0.16,65,1018,0.16825,2.29,2.23
Zeitungsanzeige,4,0,4,0.16,1017,1017,0.16809,2.29,2.23
Atemgeräusche,4,1,4,0.16,1016,1016,0.16792,2.29,2.23
Stahlrohr,4,1,4,0.16,1016,1016,0.16792,2.29,2.23
Nachbartisch,4,1,4,0.16,1015,1015,0.16776,2.29,2.23
karierte,4,1,4,0.16,965,1015,0.16776,2.29,2.23
Geiselhaft,4,1,4,0.16,1015,1015,0.16776,2.29,2.23
Vorbestimmung,4,1,4,0.16,1014,1014,0.16759,2.29,2.22
Vorbestraften,3,1,4,0.16,439,1014,0.16759,2.29,2.22
Körperposition,4,1,4,0.16,1012,1012,0.16726,2.29,2.22
ungebildeter,4,1,4,0.16,925,1012,0.16726,2.29,2.22
hungerte,4,1,4,0.16,998,1011,0.1671,2.29,2.22
krümmel,2,0,4,0.16,0,1011,0.1671,2.29,2.22
Steinplatte,4,1,4,0.16,1010,1010,0.16693,2.29,2.22
Doty,4,0,4,0.16,959,1009,0.16677,2.29,2.22
Fachwerkhäuser,4,1,4,0.16,1008,1008,0.1666,2.29,2.22
Stressabbau,4,1,4,0.16,1008,1008,0.1666,2.29,2.22
Peinigern,4,1,4,0.16,1008,1008,0.1666,2.29,2.22
Chuzpe,4,0,4,0.16,1007,1007,0.16644,2.29,2.22
Existens,4,0,4,0.16,147,1007,0.16644,2.29,2.22
verstören,4,1,4,0.16,979,1006,0.16627,2.29,2.22
Anschlages,4,1,4,0.16,1003,1006,0.16627,2.29,2.22
Ungeschick,4,1,4,0.16,1002,1005,0.16611,2.29,2.22
einzuleben,4,0,4,0.16,1005,1005,0.16611,2.29,2.22
ausgefallener,4,1,4,0.16,1005,1005,0.16611,2.29,2.22
Haars,4,1,4,0.16,994,1005,0.16611,2.29,2.22
Klostermauern,4,1,4,0.16,1005,1005,0.16611,2.29,2.22
Sega,4,0,4,0.16,858,1005,0.16611,2.29,2.22
Kartusche,4,0,4,0.16,1005,1005,0.16611,2.29,2.22
oberirdisch,3,1,4,0.16,942,1005,0.16611,2.29,2.22
Schmähschrift,4,0,4,0.16,1004,1004,0.16594,2.29,2.22
Baumrinde,4,1,4,0.16,1004,1004,0.16594,2.29,2.22
Gesichtsmaske,4,1,4,0.16,1003,1003,0.16578,2.29,2.22
hinterherhinken,4,1,4,0.16,735,1002,0.16561,2.29,2.22
Knochenmarktransplantation,4,1,4,0.16,1002,1002,0.16561,2.29,2.22
Himmelsgewölbe,4,1,4,0.16,1001,1001,0.16544,2.29,2.22
Zwangseinweisung,4,1,4,0.16,1001,1001,0.16544,2.29,2.22
pikanten,4,1,4,0.16,952,1000,0.16528,2.29,2.22
aufhebe,4,1,4,0.16,998,1000,0.16528,2.29,2.22
gefähr,4,0,4,0.16,578,1000,0.16528,2.29,2.22
gefühlsbetont,4,1,4,0.16,977,999,0.16511,2.29,2.22
Adressenliste,4,1,4,0.16,999,999,0.16511,2.29,2.22
Stadtwappen,4,1,4,0.16,999,999,0.16511,2.29,2.22
PFC,4,0,4,0.16,999,999,0.16511,2.29,2.22
Sanitäranlagen,4,1,4,0.16,997,997,0.16478,2.29,2.22
Biegungen,4,1,4,0.16,994,997,0.16478,2.29,2.22
besorgniserregenden,4,1,4,0.16,996,996,0.16462,2.29,2.22
Volksfeind,4,1,4,0.16,996,996,0.16462,2.29,2.22
massige,4,1,4,0.16,925,995,0.16445,2.29,2.22
zerrissener,4,1,4,0.16,906,995,0.16445,2.29,2.22
Stiers,4,0,4,0.16,995,995,0.16445,2.29,2.22
Großmüttern,4,1,4,0.16,994,994,0.16429,2.29,2.22
Chloride,4,1,4,0.16,620,993,0.16412,2.29,2.22
Hiobsbotschaft,4,1,4,0.16,993,993,0.16412,2.29,2.22
auflöse,4,1,4,0.16,866,992,0.16396,2.29,2.22
dampft,4,1,4,0.16,960,992,0.16396,2.29,2.22
Amtszimmer,4,1,4,0.16,992,992,0.16396,2.29,2.22
Unentwirrbar,4,1,4,0.16,19,991,0.16379,2.29,2.21
Episcopo,4,0,4,0.16,386,991,0.16379,2.29,2.21
Personenkontrolle,4,1,4,0.16,991,991,0.16379,2.29,2.21
Rinaldo,4,0,4,0.16,973,990,0.16363,2.29,2.21
Geldfluss,4,1,4,0.16,988,988,0.1633,2.29,2.21
Moschus,4,0,4,0.16,975,988,0.1633,2.29,2.21
Fernsehgeschichte,4,0,4,0.16,987,987,0.16313,2.29,2.21
Abteile,4,1,4,0.16,978,987,0.16313,2.29,2.21
lebet,3,0,4,0.16,813,987,0.16313,2.29,2.21
benachbartes,4,1,4,0.16,925,986,0.16297,2.29,2.21
Schönheitschirurgie,4,0,4,0.16,986,986,0.16297,2.29,2.21
Volkshelden,4,1,4,0.16,986,986,0.16297,2.29,2.21
Geschwaders,4,1,4,0.16,981,985,0.1628,2.29,2.21
Palmöl,4,0,4,0.16,985,985,0.1628,2.29,2.21
Hüne,4,1,4,0.16,985,985,0.1628,2.29,2.21
Angebrochene,3,1,4,0.16,90,985,0.1628,2.29,2.21
Yunnan,4,0,4,0.16,984,984,0.16264,2.29,2.21
Helenas,4,0,4,0.16,984,984,0.16264,2.29,2.21
Boon,4,0,4,0.16,762,984,0.16264,2.29,2.21
Dominick,4,0,4,0.16,920,983,0.16247,2.29,2.21
animalischer,2,1,4,0.16,891,983,0.16247,2.29,2.21
Lieblingskind,4,1,4,0.16,982,982,0.1623,2.29,2.21
IRT,4,0,4,0.16,981,981,0.16214,2.29,2.21
Angelico,4,0,4,0.16,928,981,0.16214,2.29,2.21
einbiegen,4,1,4,0.16,733,981,0.16214,2.29,2.21
Druckbuchstaben,4,1,4,0.16,981,981,0.16214,2.29,2.21
frustrierter,4,1,4,0.16,962,981,0.16214,2.29,2.21
Standgericht,4,1,4,0.16,981,981,0.16214,2.29,2.21
Beschwörungsformeln,4,1,4,0.16,981,981,0.16214,2.29,2.21
zurückschreiben,4,1,4,0.16,542,981,0.16214,2.29,2.21
Rui,4,0,4,0.16,781,981,0.16214,2.29,2.21
Tierschützer,3,1,4,0.16,981,981,0.16214,2.29,2.21
Pharmazeuten,4,1,4,0.16,980,980,0.16197,2.29,2.21
frönt,4,1,4,0.16,974,978,0.16164,2.29,2.21
Gabapentin,4,0,4,0.16,978,978,0.16164,2.29,2.21
Ranghöhere,3,1,4,0.16,449,978,0.16164,2.29,2.21
gesogen,4,1,4,0.16,977,977,0.16148,2.29,2.21
Selbstmordversuche,4,1,4,0.16,977,977,0.16148,2.29,2.21
Großaufträge,3,1,4,0.16,977,977,0.16148,2.29,2.21
Kohlendioxyd,4,0,4,0.16,976,976,0.16131,2.29,2.21
Baukommission,4,1,4,0.16,976,976,0.16131,2.29,2.21
Anbeter,4,1,4,0.16,969,976,0.16131,2.29,2.21
Goldminen,4,1,4,0.16,976,976,0.16131,2.29,2.21
Familienvermögen,4,1,4,0.16,975,975,0.16115,2.29,2.21
Danica,4,0,4,0.16,940,975,0.16115,2.29,2.21
Kontaktanzeigen,4,1,4,0.16,975,975,0.16115,2.29,2.21
anbraten,3,1,4,0.16,826,975,0.16115,2.29,2.21
Hoffnungs,3,0,4,0.16,766,975,0.16115,2.29,2.21
Bläue,4,0,4,0.16,955,974,0.16098,2.29,2.21
Waffenhilfe,4,1,4,0.16,972,972,0.16065,2.29,2.21
Gagnon,4,0,4,0.16,927,972,0.16065,2.29,2.21
Marci,4,0,4,0.16,893,972,0.16065,2.29,2.21
Befehlston,3,1,4,0.16,972,972,0.16065,2.29,2.21
